5.491652221679687500e+02
5.492123413085937500e+02
5.145479125976562500e+02
4.794495849609375000e+02
4.338429565429687500e+02
3.993047485351562500e+02
3.580308532714843750e+02
3.320276489257812500e+02
3.099706420898437500e+02
2.864501647949218750e+02
2.796704101562500000e+02
2.575976867675781250e+02
2.575732421875000000e+02
2.529497985839843750e+02
2.509680023193359375e+02
2.380437774658203125e+02
2.367365570068359375e+02
2.340142669677734375e+02
2.311027526855468750e+02
2.254089355468750000e+02
2.233208770751953125e+02
2.216461029052734375e+02
2.195575408935546875e+02
2.164328918457031250e+02
2.158616180419921875e+02
2.141440124511718750e+02
2.088533477783203125e+02
2.071984710693359375e+02
2.057861633300781250e+02
2.058951873779296875e+02
2.033004455566406250e+02
2.033331604003906250e+02
2.002245330810546875e+02
2.015115051269531250e+02
2.005509338378906250e+02
1.923698425292968750e+02
1.928479614257812500e+02
1.945568695068359375e+02
2.027341308593750000e+02
1.912758026123046875e+02
1.929708099365234375e+02
1.884853057861328125e+02
1.898855285644531250e+02
1.830019683837890625e+02
1.850341339111328125e+02
1.828448028564453125e+02
1.805248413085937500e+02
1.818617858886718750e+02
1.772178802490234375e+02
1.765557708740234375e+02
1.825942535400390625e+02
1.815825500488281250e+02
1.746408538818359375e+02
1.777021789550781250e+02
1.791626892089843750e+02
1.772945709228515625e+02
1.749408111572265625e+02
1.767767486572265625e+02
1.737092590332031250e+02
1.762848205566406250e+02
1.702366943359375000e+02
1.721466217041015625e+02
1.711281585693359375e+02
1.717046813964843750e+02
1.729130096435546875e+02
1.715601501464843750e+02
1.719886627197265625e+02
1.696074523925781250e+02
1.725707397460937500e+02
1.667583618164062500e+02
1.685599975585937500e+02
1.683909301757812500e+02
1.633673248291015625e+02
1.677417907714843750e+02
1.627658538818359375e+02
1.703105773925781250e+02
1.626110687255859375e+02
1.647186889648437500e+02
1.643942718505859375e+02
1.623903045654296875e+02
1.692734680175781250e+02
1.666497955322265625e+02
1.668668975830078125e+02
1.633192443847656250e+02
1.612155151367187500e+02
1.603709411621093750e+02
1.613345794677734375e+02
1.560246887207031250e+02
1.638937072753906250e+02
1.642929687500000000e+02
1.634786071777343750e+02
1.611498718261718750e+02
1.598109741210937500e+02
1.550399475097656250e+02
1.564269866943359375e+02
1.604410858154296875e+02
1.541315765380859375e+02
1.558222351074218750e+02
